country;session;group;contribution;round;endowment;player;gender;age;lcp
Sweden;3;7;8;8;10;7;Male;20;Contributor
Sweden;3;8;10;8;10;8;Male;25;Others
Sweden;3;7;25;9;30;1;Male;27;Contributor
Sweden;3;7;20;9;30;2;Female;22;Contributor
Sweden;3;8;28;9;30;3;Female;29;Contributor
Sweden;3;8;23;9;30;4;Male;23;Contributor
Sweden;3;7;8;9;10;5;Female;18;Conditional
Sweden;3;8;10;9;10;6;Female;38;Contributor
Sweden;3;7;6;9;10;7;Male;20;Contributor
Sweden;3;8;0;9;10;8;Male;25;Others
Sweden;3;7;30;10;30;1;Male;27;Contributor
Sweden;3;7;20;10;30;2;Female;22;Contributor
Sweden;3;8;28;10;30;3;Female;29;Contributor
Sweden;3;8;23;10;30;4;Male;23;Contributor
Sweden;3;7;8;10;10;5;Female;18;Conditional
Sweden;3;8;10;10;10;6;Female;38;Contributor
Sweden;3;7;6;10;10;7;Male;20;Contributor
Sweden;3;8;8;10;10;8;Male;25;Others
Sweden;3;7;26;11;30;1;Male;27;Contributor
Sweden;3;7;20;11;30;2;Female;22;Contributor
Sweden;3;8;29;11;30;3;Female;29;Contributor
Sweden;3;8;23;11;30;4;Male;23;Contributor
Sweden;3;7;8;11;10;5;Female;18;Conditional
Sweden;3;8;10;11;10;6;Female;38;Contributor
Sweden;3;7;5;11;10;7;Male;20;Contributor
Sweden;3;8;2;11;10;8;Male;25;Others
Sweden;3;7;27;12;30;1;Male;27;Contributor
Sweden;3;7;20;12;30;2;Female;22;Contributor
Sweden;3;8;27;12;30;3;Female;29;Contributor
Sweden;3;8;22;12;30;4;Male;23;Contributor
Sweden;3;7;8;12;10;5;Female;18;Conditional
Sweden;3;8;10;12;10;6;Female;38;Contributor
Sweden;3;7;4;12;10;7;Male;20;Contributor
Sweden;3;8;0;12;10;8;Male;25;Others
Sweden;3;7;20;13;30;1;Male;27;Contributor
Sweden;3;7;20;13;30;2;Female;22;Contributor
Sweden;3;8;30;13;30;3;Female;29;Contributor
Sweden;3;8;24;13;30;4;Male;23;Contributor
Sweden;3;7;0;13;10;5;Female;18;Conditional
Sweden;3;8;10;13;10;6;Female;38;Contributor
Sweden;3;7;10;13;10;7;Male;20;Contributor
Sweden;3;8;0;13;10;8;Male;25;Others
Sweden;3;7;20;14;30;1;Male;27;Contributor
Sweden;3;7;30;14;30;2;Female;22;Contributor
Sweden;3;8;28;14;30;3;Female;29;Contributor
Sweden;3;8;23;14;30;4;Male;23;Contributor
Sweden;3;7;0;14;10;5;Female;18;Conditional
Sweden;3;8;10;14;10;6;Female;38;Contributor
Sweden;3;7;10;14;10;7;Male;20;Contributor
Sweden;3;8;0;14;10;8;Male;25;Others
Sweden;3;7;25;15;30;1;Male;27;Contributor
Sweden;3;7;30;15;30;2;Female;22;Contributor
Sweden;3;8;30;15;30;3;Female;29;Contributor
Sweden;3;8;23;15;30;4;Male;23;Contributor
Sweden;3;7;5;15;10;5;Female;18;Conditional
Sweden;3;8;10;15;10;6;Female;38;Contributor
Sweden;3;7;0;15;10;7;Male;20;Contributor
Sweden;3;8;5;15;10;8;Male;25;Others
Sweden;3;7;25;16;30;1;Male;27;Contributor
Sweden;3;7;25;16;30;2;Female;22;Contributor
Sweden;3;8;29;16;30;3;Female;29;Contributor
Sweden;3;8;23;16;30;4;Male;23;Contributor
Sweden;3;7;5;16;10;5;Female;18;Conditional
Sweden;3;8;10;16;10;6;Female;38;Contributor
Sweden;3;7;0;16;10;7;Male;20;Contributor
Sweden;3;8;0;16;10;8;Male;25;Others
Sweden;3;7;25;17;30;1;Male;27;Contributor
Sweden;3;7;27;17;30;2;Female;22;Contributor
Sweden;3;8;27;17;30;3;Female;29;Contributor
Sweden;3;8;23;17;30;4;Male;23;Contributor
Sweden;3;7;5;17;10;5;Female;18;Conditional
Sweden;3;8;10;17;10;6;Female;38;Contributor
Sweden;3;7;5;17;10;7;Male;20;Contributor
Sweden;3;8;0;17;10;8;Male;25;Others
Sweden;3;7;25;18;30;1;Male;27;Contributor
Sweden;3;7;30;18;30;2;Female;22;Contributor
Sweden;3;8;30;18;30;3;Female;29;Contributor
Sweden;3;8;23;18;30;4;Male;23;Contributor
Sweden;3;7;5;18;10;5;Female;18;Conditional
Sweden;3;8;10;18;10;6;Female;38;Contributor
Sweden;3;7;5;18;10;7;Male;20;Contributor
Sweden;3;8;0;18;10;8;Male;25;Others
Sweden;3;7;25;19;30;1;Male;27;Contributor
Sweden;3;7;25;19;30;2;Female;22;Contributor
Sweden;3;8;30;19;30;3;Female;29;Contributor
Sweden;3;8;23;19;30;4;Male;23;Contributor
Sweden;3;7;5;19;10;5;Female;18;Conditional
Sweden;3;8;10;19;10;6;Female;38;Contributor
Sweden;3;7;5;19;10;7;Male;20;Contributor
Sweden;3;8;0;19;10;8;Male;25;Others
Sweden;3;7;25;20;30;1;Male;27;Contributor
Sweden;3;7;25;20;30;2;Female;22;Contributor
Sweden;3;8;28;20;30;3;Female;29;Contributor
Sweden;3;8;23;20;30;4;Male;23;Contributor
Sweden;3;7;5;20;10;5;Female;18;Conditional
Sweden;3;8;10;20;10;6;Female;38;Contributor
Sweden;3;7;5;20;10;7;Male;20;Contributor
Sweden;3;8;0;20;10;8;Male;25;Others
Sweden;3;9;10;1;10;9;Male;23;Conditional
Sweden;3;9;30;1;30;10;Female;20;Conditional
Sweden;3;9;10;1;10;11;Male;23;Contributor
Sweden;3;9;25;1;30;12;Female;23;Contributor
Sweden;3;9;10;2;10;9;Male;23;Conditional
Sweden;3;9;15;2;30;10;Female;20;Conditional
Sweden;3;9;10;2;10;11;Male;23;Contributor
Sweden;3;9;25;2;30;12;Female;23;Contributor
Sweden;3;9;10;3;10;9;Male;23;Conditional
Sweden;3;9;15;3;30;10;Female;20;Conditional
Sweden;3;9;10;3;10;11;Male;23;Contributor
Sweden;3;9;30;3;30;12;Female;23;Contributor
Sweden;3;9;5;4;10;9;Male;23;Conditional
Sweden;3;9;15;4;30;10;Female;20;Conditional
Sweden;3;9;10;4;10;11;Male;23;Contributor
Sweden;3;9;25;4;30;12;Female;23;Contributor
Sweden;3;9;10;5;10;9;Male;23;Conditional
Sweden;3;9;10;5;30;10;Female;20;Conditional
Sweden;3;9;10;5;10;11;Male;23;Contributor
Sweden;3;9;30;5;30;12;Female;23;Contributor
Sweden;3;9;0;6;10;9;Male;23;Conditional
Sweden;3;9;30;6;30;10;Female;20;Conditional
Sweden;3;9;10;6;10;11;Male;23;Contributor
Sweden;3;9;30;6;30;12;Female;23;Contributor
Sweden;3;9;10;7;10;9;Male;23;Conditional
Sweden;3;9;0;7;30;10;Female;20;Conditional
Sweden;3;9;10;7;10;11;Male;23;Contributor
Sweden;3;9;30;7;30;12;Female;23;Contributor
Sweden;3;9;10;8;10;9;Male;23;Conditional
Sweden;3;9;10;8;30;10;Female;20;Conditional
Sweden;3;9;5;8;10;11;Male;23;Contributor
Sweden;3;9;25;8;30;12;Female;23;Contributor
Sweden;3;9;10;9;10;9;Male;23;Conditional
Sweden;3;9;30;9;30;10;Female;20;Conditional
Sweden;3;9;0;9;10;11;Male;23;Contributor
Sweden;3;9;30;9;30;12;Female;23;Contributor
Sweden;3;9;10;10;10;9;Male;23;Conditional
Sweden;3;9;0;10;30;10;Female;20;Conditional
Sweden;3;9;0;10;10;11;Male;23;Contributor
Sweden;3;9;28;10;30;12;Female;23;Contributor
Sweden;3;9;10;11;10;9;Male;23;Conditional
Sweden;3;9;29;11;30;10;Female;20;Conditional
Sweden;3;9;10;11;10;11;Male;23;Contributor
Sweden;3;9;0;11;30;12;Female;23;Contributor
Sweden;3;9;10;12;10;9;Male;23;Conditional
Sweden;3;9;20;12;30;10;Female;20;Conditional
Sweden;3;9;0;12;10;11;Male;23;Contributor
Sweden;3;9;30;12;30;12;Female;23;Contributor
Sweden;3;9;10;13;10;9;Male;23;Conditional
Sweden;3;9;30;13;30;10;Female;20;Conditional
Sweden;3;9;10;13;10;11;Male;23;Contributor
Sweden;3;9;30;13;30;12;Female;23;Contributor
Sweden;3;9;10;14;10;9;Male;23;Conditional
Sweden;3;9;20;14;30;10;Female;20;Conditional
Sweden;3;9;10;14;10;11;Male;23;Contributor
Sweden;3;9;30;14;30;12;Female;23;Contributor
Sweden;3;9;10;15;10;9;Male;23;Conditional
Sweden;3;9;20;15;30;10;Female;20;Conditional
Sweden;3;9;0;15;10;11;Male;23;Contributor
Sweden;3;9;25;15;30;12;Female;23;Contributor
Sweden;3;9;0;16;10;9;Male;23;Conditional
Sweden;3;9;20;16;30;10;Female;20;Conditional
Sweden;3;9;10;16;10;11;Male;23;Contributor
Sweden;3;9;30;16;30;12;Female;23;Contributor
Sweden;3;9;10;17;10;9;Male;23;Conditional
Sweden;3;9;0;17;30;10;Female;20;Conditional
Sweden;3;9;10;17;10;11;Male;23;Contributor
Sweden;3;9;30;17;30;12;Female;23;Contributor
Sweden;3;9;0;18;10;9;Male;23;Conditional
Sweden;3;9;20;18;30;10;Female;20;Conditional
Sweden;3;9;10;18;10;11;Male;23;Contributor
Sweden;3;9;30;18;30;12;Female;23;Contributor
Sweden;3;9;10;19;10;9;Male;23;Conditional
Sweden;3;9;20;19;30;10;Female;20;Conditional
Sweden;3;9;10;19;10;11;Male;23;Contributor
Sweden;3;9;30;19;30;12;Female;23;Contributor
Sweden;3;9;10;20;10;9;Male;23;Conditional
Sweden;3;9;30;20;30;10;Female;20;Conditional
Sweden;3;9;10;20;10;11;Male;23;Contributor
Sweden;3;9;25;20;30;12;Female;23;Contributor
Sweden;4;10;23;1;30;1;Male;21;Conditional
Sweden;4;11;20;1;30;2;Male;42;Contributor
Sweden;4;10;7;1;10;3;Male;34;Contributor
Sweden;4;11;10;1;10;4;Female;26;Contributor
Sweden;4;10;20;1;30;5;Male;24;Contributor
Sweden;4;11;15;1;30;6;Female;23;Contributor
Sweden;4;10;10;1;10;7;Female;43;Contributor
Sweden;4;11;10;1;10;8;Male;20;Contributor
Sweden;4;10;15;2;30;1;Male;21;Conditional
Sweden;4;11;30;2;30;2;Male;42;Contributor
Sweden;4;10;8;2;10;3;Male;34;Contributor
Sweden;4;11;10;2;10;4;Female;26;Contributor
Sweden;4;10;24;2;30;5;Male;24;Contributor
Sweden;4;11;20;2;30;6;Female;23;Contributor
Sweden;4;10;7;2;10;7;Female;43;Contributor
Sweden;4;11;10;2;10;8;Male;20;Contributor
Sweden;4;10;21;3;30;1;Male;21;Conditional
Sweden;4;11;30;3;30;2;Male;42;Contributor
Sweden;4;10;7;3;10;3;Male;34;Contributor
Sweden;4;11;10;3;10;4;Female;26;Contributor
Sweden;4;10;25;3;30;5;Male;24;Contributor
Sweden;4;11;30;3;30;6;Female;23;Contributor
Sweden;4;10;7;3;10;7;Female;43;Contributor
Sweden;4;11;10;3;10;8;Male;20;Contributor
Sweden;4;10;21;4;30;1;Male;21;Conditional
Sweden;4;11;30;4;30;2;Male;42;Contributor
Sweden;4;10;7;4;10;3;Male;34;Contributor
Sweden;4;11;10;4;10;4;Female;26;Contributor
Sweden;4;10;20;4;30;5;Male;24;Contributor
Sweden;4;11;30;4;30;6;Female;23;Contributor
Sweden;4;10;10;4;10;7;Female;43;Contributor
Sweden;4;11;10;4;10;8;Male;20;Contributor
Sweden;4;10;25;5;30;1;Male;21;Conditional
Sweden;4;11;20;5;30;2;Male;42;Contributor
Sweden;4;10;8;5;10;3;Male;34;Contributor
Sweden;4;11;10;5;10;4;Female;26;Contributor
Sweden;4;10;25;5;30;5;Male;24;Contributor
Sweden;4;11;30;5;30;6;Female;23;Contributor
Sweden;4;10;8;5;10;7;Female;43;Contributor
Sweden;4;11;10;5;10;8;Male;20;Contributor
Sweden;4;10;23;6;30;1;Male;21;Conditional
Sweden;4;11;30;6;30;2;Male;42;Contributor
Sweden;4;10;9;6;10;3;Male;34;Contributor
Sweden;4;11;10;6;10;4;Female;26;Contributor
Sweden;4;10;25;6;30;5;Male;24;Contributor
Sweden;4;11;25;6;30;6;Female;23;Contributor
Sweden;4;10;6;6;10;7;Female;43;Contributor
Sweden;4;11;10;6;10;8;Male;20;Contributor
Sweden;4;10;22;7;30;1;Male;21;Conditional
Sweden;4;11;20;7;30;2;Male;42;Contributor
Sweden;4;10;9;7;10;3;Male;34;Contributor
Sweden;4;11;10;7;10;4;Female;26;Contributor
Sweden;4;10;25;7;30;5;Male;24;Contributor
Sweden;4;11;30;7;30;6;Female;23;Contributor
Sweden;4;10;6;7;10;7;Female;43;Contributor
Sweden;4;11;10;7;10;8;Male;20;Contributor
Sweden;4;10;23;8;30;1;Male;21;Conditional
Sweden;4;11;30;8;30;2;Male;42;Contributor
Sweden;4;10;9;8;10;3;Male;34;Contributor
Sweden;4;11;10;8;10;4;Female;26;Contributor
Sweden;4;10;25;8;30;5;Male;24;Contributor
Sweden;4;11;20;8;30;6;Female;23;Contributor
Sweden;4;10;5;8;10;7;Female;43;Contributor
Sweden;4;11;10;8;10;8;Male;20;Contributor
Sweden;4;10;22;9;30;1;Male;21;Conditional
Sweden;4;11;30;9;30;2;Male;42;Contributor
Sweden;4;10;8;9;10;3;Male;34;Contributor
Sweden;4;11;10;9;10;4;Female;26;Contributor
Sweden;4;10;25;9;30;5;Male;24;Contributor
Sweden;4;11;25;9;30;6;Female;23;Contributor
Sweden;4;10;9;9;10;7;Female;43;Contributor
Sweden;4;11;9;9;10;8;Male;20;Contributor
Sweden;4;10;20;10;30;1;Male;21;Conditional
Sweden;4;11;10;10;30;2;Male;42;Contributor
Sweden;4;10;8;10;10;3;Male;34;Contributor
Sweden;4;11;10;10;10;4;Female;26;Contributor
Sweden;4;10;25;10;30;5;Male;24;Contributor
Sweden;4;11;30;10;30;6;Female;23;Contributor
Sweden;4;10;6;10;10;7;Female;43;Contributor
Sweden;4;11;10;10;10;8;Male;20;Contributor
Sweden;4;10;0;11;30;1;Male;21;Conditional
Sweden;4;11;20;11;30;2;Male;42;Contributor
Sweden;4;10;8;11;10;3;Male;34;Contributor
Sweden;4;11;10;11;10;4;Female;26;Contributor
Sweden;4;10;0;11;30;5;Male;24;Contributor
Sweden;4;11;26;11;30;6;Female;23;Contributor
Sweden;4;10;8;11;10;7;Female;43;Contributor
Sweden;4;11;10;11;10;8;Male;20;Contributor
Sweden;4;10;0;12;30;1;Male;21;Conditional
Sweden;4;11;20;12;30;2;Male;42;Contributor
Sweden;4;10;8;12;10;3;Male;34;Contributor
Sweden;4;11;10;12;10;4;Female;26;Contributor
Sweden;4;10;22;12;30;5;Male;24;Contributor
Sweden;4;11;24;12;30;6;Female;23;Contributor
Sweden;4;10;7;12;10;7;Female;43;Contributor
Sweden;4;11;8;12;10;8;Male;20;Contributor
Sweden;4;10;23;13;30;1;Male;21;Conditional
Sweden;4;11;10;13;30;2;Male;42;Contributor
Sweden;4;10;8;13;10;3;Male;34;Contributor
Sweden;4;11;10;13;10;4;Female;26;Contributor
Sweden;4;10;22;13;30;5;Male;24;Contributor
Sweden;4;11;25;13;30;6;Female;23;Contributor
Sweden;4;10;8;13;10;7;Female;43;Contributor
Sweden;4;11;10;13;10;8;Male;20;Contributor
Sweden;4;10;23;14;30;1;Male;21;Conditional
Sweden;4;11;10;14;30;2;Male;42;Contributor
Sweden;4;10;7;14;10;3;Male;34;Contributor
Sweden;4;11;10;14;10;4;Female;26;Contributor
Sweden;4;10;24;14;30;5;Male;24;Contributor
Sweden;4;11;30;14;30;6;Female;23;Contributor
Sweden;4;10;5;14;10;7;Female;43;Contributor
Sweden;4;11;10;14;10;8;Male;20;Contributor
Sweden;4;10;24;15;30;1;Male;21;Conditional
Sweden;4;11;20;15;30;2;Male;42;Contributor
Sweden;4;10;7;15;10;3;Male;34;Contributor
Sweden;4;11;9;15;10;4;Female;26;Contributor
Sweden;4;10;24;15;30;5;Male;24;Contributor
Sweden;4;11;20;15;30;6;Female;23;Contributor
Sweden;4;10;8;15;10;7;Female;43;Contributor
Sweden;4;11;10;15;10;8;Male;20;Contributor
Sweden;4;10;24;16;30;1;Male;21;Conditional
Sweden;4;11;25;16;30;2;Male;42;Contributor
Sweden;4;10;8;16;10;3;Male;34;Contributor
Sweden;4;11;10;16;10;4;Female;26;Contributor
Sweden;4;10;24;16;30;5;Male;24;Contributor
Sweden;4;11;30;16;30;6;Female;23;Contributor
Sweden;4;10;7;16;10;7;Female;43;Contributor
Sweden;4;11;10;16;10;8;Male;20;Contributor
Sweden;4;10;24;17;30;1;Male;21;Conditional
Sweden;4;11;20;17;30;2;Male;42;Contributor
Sweden;4;10;8;17;10;3;Male;34;Contributor
Sweden;4;11;10;17;10;4;Female;26;Contributor
Sweden;4;10;24;17;30;5;Male;24;Contributor
Sweden;4;11;30;17;30;6;Female;23;Contributor
Sweden;4;10;9;17;10;7;Female;43;Contributor
Sweden;4;11;10;17;10;8;Male;20;Contributor
Sweden;4;10;24;18;30;1;Male;21;Conditional
Sweden;4;11;25;18;30;2;Male;42;Contributor
Sweden;4;10;8;18;10;3;Male;34;Contributor
Sweden;4;11;10;18;10;4;Female;26;Contributor
Sweden;4;10;24;18;30;5;Male;24;Contributor
Sweden;4;11;30;18;30;6;Female;23;Contributor
Sweden;4;10;7;18;10;7;Female;43;Contributor
Sweden;4;11;10;18;10;8;Male;20;Contributor
Sweden;4;10;24;19;30;1;Male;21;Conditional
Sweden;4;11;25;19;30;2;Male;42;Contributor
Sweden;4;10;8;19;10;3;Male;34;Contributor
Sweden;4;11;10;19;10;4;Female;26;Contributor
Sweden;4;10;24;19;30;5;Male;24;Contributor
Sweden;4;11;27;19;30;6;Female;23;Contributor
Sweden;4;10;7;19;10;7;Female;43;Contributor
Sweden;4;11;10;19;10;8;Male;20;Contributor
Sweden;4;10;24;20;30;1;Male;21;Conditional
Sweden;4;11;25;20;30;2;Male;42;Contributor
Sweden;4;10;8;20;10;3;Male;34;Contributor
Sweden;4;11;10;20;10;4;Female;26;Contributor
Sweden;4;10;24;20;30;5;Male;24;Contributor
Sweden;4;11;27;20;30;6;Female;23;Contributor
Sweden;4;10;6;20;10;7;Female;43;Contributor
Sweden;4;11;10;20;10;8;Male;20;Contributor
Sweden;4;12;0;1;10;9;Female;22;Conditional
Sweden;4;12;2;1;10;10;Male;31;Contributor
Sweden;4;12;30;1;30;11;Male;20;Conditional
Sweden;4;12;20;1;30;12;Male;23;Contributor
Sweden;4;12;10;2;10;9;Female;22;Conditional
Sweden;4;12;10;2;10;10;Male;31;Contributor
Sweden;4;12;0;2;30;11;Male;20;Conditional
Sweden;4;12;30;2;30;12;Male;23;Contributor
Sweden;4;12;10;3;10;9;Female;22;Conditional
Sweden;4;12;10;3;10;10;Male;31;Contributor
Sweden;4;12;20;3;30;11;Male;20;Conditional
Sweden;4;12;30;3;30;12;Male;23;Contributor
Sweden;4;12;10;4;10;9;Female;22;Conditional
Sweden;4;12;9;4;10;10;Male;31;Contributor
Sweden;4;12;25;4;30;11;Male;20;Conditional
Sweden;4;12;30;4;30;12;Male;23;Contributor
Sweden;4;12;5;5;10;9;Female;22;Conditional
Sweden;4;12;6;5;10;10;Male;31;Contributor
Sweden;4;12;22;5;30;11;Male;20;Conditional
Sweden;4;12;30;5;30;12;Male;23;Contributor
Sweden;4;12;10;6;10;9;Female;22;Conditional
Sweden;4;12;5;6;10;10;Male;31;Contributor
Sweden;4;12;21;6;30;11;Male;20;Conditional
Sweden;4;12;30;6;30;12;Male;23;Contributor
Sweden;4;12;9;7;10;9;Female;22;Conditional
Sweden;4;12;10;7;10;10;Male;31;Contributor
Sweden;4;12;20;7;30;11;Male;20;Conditional
Sweden;4;12;30;7;30;12;Male;23;Contributor
Sweden;4;12;10;8;10;9;Female;22;Conditional
Sweden;4;12;8;8;10;10;Male;31;Contributor
Sweden;4;12;19;8;30;11;Male;20;Conditional
Sweden;4;12;30;8;30;12;Male;23;Contributor
Sweden;4;12;8;9;10;9;Female;22;Conditional
Sweden;4;12;10;9;10;10;Male;31;Contributor
Sweden;4;12;20;9;30;11;Male;20;Conditional
Sweden;4;12;30;9;30;12;Male;23;Contributor
Sweden;4;12;6;10;10;9;Female;22;Conditional
Sweden;4;12;9;10;10;10;Male;31;Contributor
Sweden;4;12;18;10;30;11;Male;20;Conditional
Sweden;4;12;30;10;30;12;Male;23;Contributor
Sweden;4;12;10;11;10;9;Female;22;Conditional
Sweden;4;12;2;11;10;10;Male;31;Contributor
Sweden;4;12;19;11;30;11;Male;20;Conditional
Sweden;4;12;30;11;30;12;Male;23;Contributor
Sweden;4;12;8;12;10;9;Female;22;Conditional
Sweden;4;12;10;12;10;10;Male;31;Contributor
Sweden;4;12;19;12;30;11;Male;20;Conditional
Sweden;4;12;20;12;30;12;Male;23;Contributor
Sweden;4;12;0;13;10;9;Female;22;Conditional
Sweden;4;12;10;13;10;10;Male;31;Contributor
Sweden;4;12;19;13;30;11;Male;20;Conditional
Sweden;4;12;30;13;30;12;Male;23;Contributor
Sweden;4;12;9;14;10;9;Female;22;Conditional
Sweden;4;12;0;14;10;10;Male;31;Contributor
Sweden;4;12;19;14;30;11;Male;20;Conditional
Sweden;4;12;30;14;30;12;Male;23;Contributor
Sweden;4;12;10;15;10;9;Female;22;Conditional
Sweden;4;12;0;15;10;10;Male;31;Contributor
Sweden;4;12;19;15;30;11;Male;20;Conditional
Sweden;4;12;30;15;30;12;Male;23;Contributor
Sweden;4;12;1;16;10;9;Female;22;Conditional
Sweden;4;12;0;16;10;10;Male;31;Contributor
Sweden;4;12;19;16;30;11;Male;20;Conditional
Sweden;4;12;30;16;30;12;Male;23;Contributor
Sweden;4;12;8;17;10;9;Female;22;Conditional
Sweden;4;12;10;17;10;10;Male;31;Contributor
Sweden;4;12;20;17;30;11;Male;20;Conditional
Sweden;4;12;30;17;30;12;Male;23;Contributor
Sweden;4;12;8;18;10;9;Female;22;Conditional
Sweden;4;12;8;18;10;10;Male;31;Contributor
Sweden;4;12;19;18;30;11;Male;20;Conditional
Sweden;4;12;30;18;30;12;Male;23;Contributor
Sweden;4;12;8;19;10;9;Female;22;Conditional
Sweden;4;12;10;19;10;10;Male;31;Contributor
Sweden;4;12;18;19;30;11;Male;20;Conditional
Sweden;4;12;30;19;30;12;Male;23;Contributor
Sweden;4;12;7;20;10;9;Female;22;Conditional
Sweden;4;12;9;20;10;10;Male;31;Contributor
Sweden;4;12;18;20;30;11;Male;20;Conditional
Sweden;4;12;30;20;30;12;Male;23;Contributor
Sweden;5;14;30;1;30;1;Male;;Contributor
Sweden;5;14;10;1;10;2;Female;;Contributor
Sweden;5;14;0;1;10;3;Male;;FreeRider
Sweden;5;13;30;1;30;4;Male;;Contributor
Sweden;5;13;9;1;10;5;Female;;Contributor
Sweden;5;13;10;1;10;6;Female;;Contributor
Sweden;5;14;30;1;30;7;Female;;Conditional
Sweden;5;13;10;1;30;8;Male;;Conditional
Sweden;5;14;28;2;30;1;Male;;Contributor
Sweden;5;14;10;2;10;2;Female;;Contributor
Sweden;5;14;0;2;10;3;Male;;FreeRider
Sweden;5;13;30;2;30;4;Male;;Contributor
Sweden;5;13;10;2;10;5;Female;;Contributor
Sweden;5;13;10;2;10;6;Female;;Contributor
Sweden;5;14;30;2;30;7;Female;;Conditional
Sweden;5;13;12;2;30;8;Male;;Conditional
Sweden;5;14;30;3;30;1;Male;;Contributor
Sweden;5;14;10;3;10;2;Female;;Contributor
Sweden;5;14;0;3;10;3;Male;;FreeRider
Sweden;5;13;30;3;30;4;Male;;Contributor
Sweden;5;13;10;3;10;5;Female;;Contributor
Sweden;5;13;10;3;10;6;Female;;Contributor
Sweden;5;14;25;3;30;7;Female;;Conditional
Sweden;5;13;10;3;30;8;Male;;Conditional
Sweden;5;14;30;4;30;1;Male;;Contributor
Sweden;5;14;10;4;10;2;Female;;Contributor
Sweden;5;14;0;4;10;3;Male;;FreeRider
Sweden;5;13;30;4;30;4;Male;;Contributor
Sweden;5;13;10;4;10;5;Female;;Contributor
Sweden;5;13;10;4;10;6;Female;;Contributor
Sweden;5;14;28;4;30;7;Female;;Conditional
Sweden;5;13;20;4;30;8;Male;;Conditional
Sweden;5;14;30;5;30;1;Male;;Contributor
Sweden;5;14;10;5;10;2;Female;;Contributor
Sweden;5;14;0;5;10;3;Male;;FreeRider
Sweden;5;13;30;5;30;4;Male;;Contributor
Sweden;5;13;10;5;10;5;Female;;Contributor
Sweden;5;13;10;5;10;6;Female;;Contributor
Sweden;5;14;30;5;30;7;Female;;Conditional
Sweden;5;13;30;5;30;8;Male;;Conditional
Sweden;5;14;30;6;30;1;Male;;Contributor
Sweden;5;14;10;6;10;2;Female;;Contributor
Sweden;5;14;0;6;10;3;Male;;FreeRider
Sweden;5;13;30;6;30;4;Male;;Contributor
Sweden;5;13;10;6;10;5;Female;;Contributor
Sweden;5;13;10;6;10;6;Female;;Contributor
Sweden;5;14;30;6;30;7;Female;;Conditional
Sweden;5;13;30;6;30;8;Male;;Conditional
Sweden;5;14;30;7;30;1;Male;;Contributor
Sweden;5;14;10;7;10;2;Female;;Contributor
Sweden;5;14;0;7;10;3;Male;;FreeRider
Sweden;5;13;30;7;30;4;Male;;Contributor
Sweden;5;13;10;7;10;5;Female;;Contributor
Sweden;5;13;10;7;10;6;Female;;Contributor
Sweden;5;14;30;7;30;7;Female;;Conditional
Sweden;5;13;30;7;30;8;Male;;Conditional
Sweden;5;14;30;8;30;1;Male;;Contributor
Sweden;5;14;10;8;10;2;Female;;Contributor
Sweden;5;14;0;8;10;3;Male;;FreeRider
Sweden;5;13;30;8;30;4;Male;;Contributor
Sweden;5;13;10;8;10;5;Female;;Contributor
Sweden;5;13;10;8;10;6;Female;;Contributor
Sweden;5;14;30;8;30;7;Female;;Conditional
Sweden;5;13;10;8;30;8;Male;;Conditional
Sweden;5;14;30;9;30;1;Male;;Contributor
Sweden;5;14;10;9;10;2;Female;;Contributor
Sweden;5;14;0;9;10;3;Male;;FreeRider
Sweden;5;13;30;9;30;4;Male;;Contributor
Sweden;5;13;10;9;10;5;Female;;Contributor
Sweden;5;13;10;9;10;6;Female;;Contributor
Sweden;5;14;30;9;30;7;Female;;Conditional
Sweden;5;13;15;9;30;8;Male;;Conditional
Sweden;5;14;30;10;30;1;Male;;Contributor
Sweden;5;14;10;10;10;2;Female;;Contributor
Sweden;5;14;0;10;10;3;Male;;FreeRider
Sweden;5;13;30;10;30;4;Male;;Contributor
Sweden;5;13;10;10;10;5;Female;;Contributor
Sweden;5;13;10;10;10;6;Female;;Contributor
Sweden;5;14;30;10;30;7;Female;;Conditional
Sweden;5;13;20;10;30;8;Male;;Conditional
Sweden;5;14;30;11;30;1;Male;;Contributor
Sweden;5;14;10;11;10;2;Female;;Contributor
Sweden;5;14;0;11;10;3;Male;;FreeRider
Sweden;5;13;30;11;30;4;Male;;Contributor
Sweden;5;13;10;11;10;5;Female;;Contributor
Sweden;5;13;10;11;10;6;Female;;Contributor
Sweden;5;14;30;11;30;7;Female;;Conditional
Sweden;5;13;20;11;30;8;Male;;Conditional
Sweden;5;14;30;12;30;1;Male;;Contributor
Sweden;5;14;10;12;10;2;Female;;Contributor
Sweden;5;14;0;12;10;3;Male;;FreeRider
Sweden;5;13;30;12;30;4;Male;;Contributor
Sweden;5;13;10;12;10;5;Female;;Contributor
Sweden;5;13;10;12;10;6;Female;;Contributor
Sweden;5;14;30;12;30;7;Female;;Conditional
Sweden;5;13;25;12;30;8;Male;;Conditional
Sweden;5;14;30;13;30;1;Male;;Contributor
Sweden;5;14;10;13;10;2;Female;;Contributor
Sweden;5;14;0;13;10;3;Male;;FreeRider
Sweden;5;13;30;13;30;4;Male;;Contributor
Sweden;5;13;10;13;10;5;Female;;Contributor
Sweden;5;13;10;13;10;6;Female;;Contributor
Sweden;5;14;30;13;30;7;Female;;Conditional
